1818626.9016,5954948.1036
1818656.9059,5954948.1715
1818656.838,5954978.1758
1818716.8467,5954978.3117
1818716.7787,5955008.316
1818806.7918,5955008.5199
1818806.7238,5955038.5242
1818866.7325,5955038.6601
1818866.8005,5955008.6557
1819076.8311,5955009.1314
1819076.7631,5955039.1358
1819136.7719,5955039.2717
1819136.7039,5955069.2761
1819256.7215,5955069.548
1819256.6535,5955099.5524
1819316.6624,5955099.6883
1819346.6668,5955099.7563
1819346.5308,5955159.7651
1819376.5352,5955159.8331
1819376.4672,5955189.8375
1819406.4716,5955189.9055
1819406.2676,5955279.9188
1819436.272,5955279.9868
1819436.204,5955309.9912
1819466.2085,5955310.0592
1819466.1404,5955340.0636
1819496.1449,5955340.1317
1819496.0768,5955370.1361
1819526.0813,5955370.2041
1819526.0132,5955400.2085
1819646.0309,5955400.4807
1819645.9629,5955430.4851
1819675.9673,5955430.5532
1819675.8993,5955460.5576
1819735.9082,5955460.6937
1819735.8401,5955490.6982
1819795.849,5955490.8343
1819795.7129,5955550.8432
1819765.7085,5955550.7751
1819765.6404,5955580.7796
1819735.6359,5955580.7115
1819735.5679,5955610.7159
1819765.5723,5955610.784
1819765.5042,5955640.7884
1819795.5087,5955640.8565
1819795.28441385,5955739.675628
1819803.18233648,5955739.69375349
1819832.31472263,5955751.33905804
1819847.85643117,5955749.43343528
1819851.88072543,5955745.30597166
1821505.45655948,5955782.11052122
1821505.4278,5955794.7633
1821715.4605,5955795.2407
1821715.5287,5955765.236
1821745.5334,5955765.3042
1821745.1924,5955915.3277
1821775.1971,5955915.3959
1821775.1288,5955945.4006
1821805.1335,5955945.4688
1821805.0653,5955975.4735
1821835.07,5955975.5418
1821835.0017,5956005.5465
1821865.0064,5956005.6147
1821864.9382,5956035.6194
1821894.9429,5956035.6877
1821894.8746,5956065.6924
1821924.8793,5956065.7607
1821924.8111,5956095.7654
1822044.8299,5956096.0384
1822044.7617,5956126.0432
1822074.7664,5956126.1114
1822074.6981,5956156.1162
1822104.7028,5956156.1844
1822104.6346,5956186.1892
1822134.6393,5956186.2574
1822134.5027,5956246.2669
1822164.5074,5956246.3352
1822254.5217,5956246.5401
1822254.4533,5956276.5448
1822374.4723,5956276.8181
1822374.5407,5956246.8133
1822404.5454,5956246.8816
1822404.6137,5956216.8769
1822434.6185,5956216.9452
1822434.6868,5956186.9404
1822464.6916,5956187.0087
1822494.6964,5956187.077
1822494.628,5956217.0818
1822614.6472,5956217.3551
1822614.7155,5956187.3503
1822674.7251,5956187.4869
1822674.7934,5956157.4821
1822764.8079,5956157.6871
1822764.7395,5956187.6919
1822794.7444,5956187.7602
1822794.676,5956217.765
1822824.6808,5956217.8333
1822824.7492,5956187.8285
1822914.7637,5956188.0335
1822914.832,5956158.0287
1823034.8514,5956158.302
1823034.9197,5956128.2972
1823094.9294,5956128.4338
1823095.0661,5956068.4241
1823125.071,5956068.4924
1823125.2076,5956008.4827
1823185.2174,5956008.6193
